ID,var15_ratio,var_38_peak,var38_ratio,ind_comb_rank
186,0.00743678730788299,0,1.16903483674442,-1
188,0.0580973129992738,0,0.756781144612299,-1
191,0.00743678730788299,0,1.58230808811288,0
192,0.00743678730788299,1,0.752668868331365,-1
193,0.03125,0,1.43793290799132,-11
195,0.0556833870225495,0,0.912379537520143,-1
196,0.0515344528083382,0,0.573127164445295,-1
199,0.0725604670558799,0,1.39951978374639,-1
200,0.0154138012805312,0,1.10044343558602,-3
202,0.0705035971223022,1,0.752668868331365,6
203,0.0833333333333333,0,1.02114130413977,6
204,0.0664634146341463,0,1.11145042612074,-1
206,0.0908396946564885,0,1.07701409977899,0
207,0.036697247706422,0,1.37733802920704,0
209,0.0670949321912919,0,1.4548032229073,0
210,0.00743678730788299,0,1.51012654078107,-1
212,0.00743678730788299,0,1.27613731824971,6
213,0.0666666666666667,1,0.752668868331365,5
214,0.00743678730788299,0,0.830396022937942,8
215,0.0734126984126984,0,0.954522296019266,0
217,0.05859375,1,0.752668868331365,0
218,0.0664634146341463,0,1.15437583190672,-1
220,0.0725604670558799,0,1.11145042612074,0
221,0.00743678730788299,0,0.575492714336242,8
222,0.0556833870225495,0,1.02114130413977,-1
225,0.00743678730788299,0,1.27613731824971,-1
227,0.00743678730788299,0,0.806299834101909,-1
228,0.0494994438264739,0,0.725223005766838,0
231,0.0740740740740741,0,0.99705848109139,-1
232,0.0556833870225495,0,1.18931716617569,-3
233,0.0110718870346598,0,0.504786959546713,-1
234,0.0634920634920635,0,0.596119227187233,-15
235,0.00743678730788299,1,0.752668868331365,6
236,0.0705035971223022,0,1.12450328507762,-1
239,0.0798514391829155,1,0.752668868331365,-11
241,0.0833333333333333,0,0.99705848109139,-5
242,0.00743678730788299,0,0.707533919999245,-3
244,0.0335547011534429,0,0.779461787758636,-1
252,0.00743678730788299,0,1.17138445656552,6
253,0.0722361809045226,0,0.830396022937942,0
254,0.0571428571428571,0,0.555331843267776,0
258,0.0627425614489004,0,0.970465364524639,6
259,0.0627425614489004,0,1.28511565604145,0
262,0.00743678730788299,0,1.43070949124066,-1
265,0.0556833870225495,0,0.943255759366776,6
266,0.0644728005372733,0,1.84648486688013,0
269,0.00743678730788299,1,0.752668868331365,6
270,0.0666666666666667,0,0.775352797271448,-6
271,0.087719298245614,0,0.887454516229772,0
273,0.0670949321912919,1,0.752668868331365,-6
276,0.085972850678733,0,1.05959326027416,-1
279,0.0515344528083382,0,0.775352797271448,-1
285,0.0494994438264739,0,1.29076859193348,0
287,0.0247706422018349,0,1.49947858559482,-1
288,0.0154138012805312,0,1.21718167212025,6
289,0.00743678730788299,1,0.752668868331365,-1
292,0.0705035971223022,0,1.29803288019922,6
294,0.0666666666666667,1,0.752668868331365,8
296,0.090032154340836,0,0.441374744292576,-9
299,0.0110718870346598,0,1.05959326027416,-1
301,0.0247706422018349,0,1.09156509866101,-1
302,0.0494994438264739,1,0.752668868331365,0
303,0.0494994438264739,0,1.4548032229073,8
306,0.05,0,0.779461787758636,6
307,0.0335547011534429,1,0.752668868331365,-1
311,0.0776053215077605,0,1.20814601549877,-1
314,0.0645161290322581,0,1.04795100796426,-1
316,0.0110718870346598,1,0.752668868331365,0
319,0.0515344528083382,0,1.68152201815306,6
320,0.00743678730788299,0,1.42965313509946,-3
322,0.00743678730788299,0,0.881462460290439,-1
324,0.0722361809045226,0,1.33312116166154,8
332,0.0705035971223022,1,0.752668868331365,-9
333,0.0110718870346598,0,0.642529176854625,-1
340,0.0110718870346598,0,0.899530849187046,-3
342,0.00743678730788299,0,1.12450328507762,-1
344,0.00743678730788299,0,0.579197663402431,6
345,0.00743678730788299,1,0.752668868331365,6
347,0.00743678730788299,1,0.752668868331365,-1
349,0.00743678730788299,0,0.470822902164858,6
353,0.0571428571428571,1,0.752668868331365,8
354,0.0154138012805312,0,0.577494479635401,6
355,0.0664634146341463,0,0.651949437065066,-1
356,0.0627425614489004,0,1.16903483674442,0
359,0,0,0.465351308589795,-3
362,0.0110718870346598,0,1.02114130413977,-1
363,0.0763888888888889,1,0.752668868331365,0
369,0.00743678730788299,1,0.752668868331365,-1
371,0.0722361809045226,0,0.858152904705528,6
373,0.0664634146341463,0,0.591094967873209,6
374,0.0494994438264739,0,1.32114442539811,6
375,0.0247706422018349,1,0.752668868331365,-1
378,0.0335547011534429,0,0.676442265584527,-3
382,0.00743678730788299,0,0.596471174872273,6
383,0.00743678730788299,0,1.67959054126055,10
384,0.0722361809045226,1,0.752668868331365,-1
387,0.00743678730788299,1,0.752668868331365,-1
388,0.00743678730788299,0,2.09547957992121,6
390,0.00743678730788299,0,0.760393929016554,-1
394,0.0225563909774436,0,0.614304686602464,4
402,0.00743678730788299,0,0.642325887602047,8
404,0.00743678730788299,0,1.62094698045991,-1
407,0.0627425614489004,0,0.92592726180014,-7
408,0.0515344528083382,0,1.3955557680898,8
410,0.0154138012805312,0,0.79335099670067,4
412,0.0833333333333333,0,1.10030909645938,6
414,0.00743678730788299,0,0.0645823946092845,6
415,0.0416666666666667,0,0.696300943410863,-5
416,0.0110718870346598,0,1.27613731824971,-1
417,0.0833333333333333,0,1.20423497175804,-12
420,0.0767494356659142,1,0.752668868331365,-1
421,0.00743678730788299,0,1.61964446847934,-1
423,0.0696378830083565,0,0.594819412507684,0
426,0.0627425614489004,0,0.887454516229772,-1
428,0.00743678730788299,0,0.813109236524792,-1
429,0.0664634146341463,0,0.740107570255779,0
432,0.00743678730788299,0,0.591094967873209,-1
433,0.0828924162257496,0,1.06449879922307,-6
436,0.00743678730788299,1,0.752668868331365,-1
440,0.0580973129992738,1,0.752668868331365,8
441,0.00743678730788299,0,0.594299373268218,-1
443,0.00743678730788299,0,1.91620424597137,-1
444,0.0690978886756238,0,1.07855211026687,-1
445,0.00743678730788299,1,0.752668868331365,8
447,0.00743678730788299,1,0.752668868331365,6
448,0.0110718870346598,0,0.784403678696124,6
449,0.00743678730788299,0,1.03114285716505,-3
453,0.0154138012805312,0,2.19096956333404,-1
456,0.0690978886756238,1,0.752668868331365,-3
457,0.0670949321912919,0,0.645721182107448,6
458,0.0494994438264739,0,1.49087976203802,-1
459,0.00743678730788299,0,1.28511565604145,-1
460,0.00743678730788299,0,1.61496020055717,-1
461,0.0705035971223022,0,1.42965313509946,-1
462,0.00743678730788299,0,0.912379537520143,8
466,0.0666666666666667,0,0.667291999082901,0
469,0.0110718870346598,0,0.73665145298755,6
471,0.00743678730788299,0,1.37596277261874,6
474,0.090032154340836,0,1.05421671515386,-1
477,0.0556833870225495,1,0.752668868331365,6
478,0.0644728005372733,0,1.03114285716505,-1
480,0.0656934306569343,0,0.596119227187233,-1
482,0.0247706422018349,1,0.752668868331365,-3
485,0.0154138012805312,0,1.17138445656552,-1
488,0.00743678730788299,1,0.752668868331365,6
489,0.00743678730788299,1,0.752668868331365,-1
490,0.0110718870346598,0,1.21718167212025,-1
492,0.0580973129992738,1,0.752668868331365,-15
493,0.0644728005372733,1,0.752668868331365,-3
496,0.00743678730788299,0,1.10044343558602,6
500,0.0335547011534429,0,0.433379475429058,0
501,0.0110718870346598,0,0.471969917214357,-1
502,0.0627425614489004,0,0.754637751263925,0
513,0,0,0.887454516229772,6
514,0.0705035971223022,0,0.806299834101909,-3
515,0.0110718870346598,0,1.4165643003298,6
517,0.00743678730788299,1,0.752668868331365,-1
523,0.00743678730788299,0,1.4165643003298,-1
527,0.0494994438264739,0,0.983998970815751,0
530,0.0556833870225495,0,1.54969231675529,6
533,0.0556833870225495,0,0.742974134930553,6
535,0.0670949321912919,0,0.624626680778478,-1
537,0.0798514391829155,1,0.752668868331365,0
538,0.0645161290322581,1,0.752668868331365,6
543,0,0,1.05959326027416,-3
544,0.0335547011534429,0,0.813359235651571,-1
547,0,0,0.985553571139143,-3
548,0.0722361809045226,0,1.15437583190672,0
549,0.0664634146341463,0,0.642529176854625,6
550,0.0666666666666667,1,0.752668868331365,6
551,0.0705035971223022,0,1.22305381831375,6
553,0.0335547011534429,0,0.73665145298755,6
554,0.0110718870346598,1,0.752668868331365,-1
555,0.0798514391829155,1,0.752668868331365,-1
558,0.00743678730788299,0,1.10030909645938,-1
560,0.00743678730788299,1,0.752668868331365,6
561,0.0154138012805312,0,1.05421671515386,-1
564,0.090032154340836,0,0.695092243287627,-7
566,0.085972850678733,0,0.998085762203612,0
567,0.0341880341880342,0,0.576209933104547,0
568,0.00743678730788299,0,0.956786286317389,8
571,0.0335547011534429,1,0.752668868331365,-1
572,0.0247706422018349,0,0.591094967873209,0
573,0.00743678730788299,0,0.470822902164858,-1
576,0.0154138012805312,1,0.752668868331365,-1
577,0.0722361809045226,0,0.624626680778478,-11
578,0.0722361809045226,0,1.05421671515386,-1
579,0.0247706422018349,1,0.752668868331365,-1
580,0.0110718870346598,0,0.779461787758636,-1
581,0.00743678730788299,1,0.752668868331365,-1
582,0,1,0.752668868331365,-3
583,0.0238095238095238,0,0.738102785321681,-13
584,0.0494994438264739,0,1.04795100796426,8
586,0.0767494356659142,0,0.672784004055815,-1
587,0.0154138012805312,0,1.35226359459109,-1
588,0.0634920634920635,0,0.446134768330787,-1
591,0.0696378830083565,0,1.3955557680898,-15
596,0.0690978886756238,0,1.09119355379503,-6
598,0.0908396946564885,0,0.569256362801503,10
599,0.0908396946564885,0,1.35398289349765,0
600,0.0690978886756238,0,2.12153729148002,-1
602,0.0664634146341463,0,1.64737542900385,-1
606,0.0556833870225495,1,0.752668868331365,-1
609,0.0644728005372733,1,0.752668868331365,0
611,0.0645161290322581,0,0.754637751263925,-1
614,0.0645161290322581,0,1.05421671515386,0
618,0.00743678730788299,0,0.676442265584527,-1
622,0.00743678730788299,0,1.65094898825992,-1
623,0.0110718870346598,0,0.779461787758636,-1
626,0.0556833870225495,0,1.20814601549877,-1
627,0.00743678730788299,1,0.752668868331365,-1
631,0.0627425614489004,0,1.53105370589143,0
633,0.0335547011534429,0,0.596419470454768,-1
635,0.0556833870225495,0,1.0475062893763,-1
636,0.0664634146341463,0,1.37733802920704,6
639,0.0515344528083382,0,0.470822902164858,8
640,0.00743678730788299,0,1.00932966665399,-1
641,0.0154138012805312,0,0.696300943410863,0
645,0.0154138012805312,0,0.57957600630288,6
647,0.0664634146341463,0,1.29803288019922,-1
648,0.00743678730788299,0,1.03114285716505,-1
649,0.0335547011534429,0,1.15561862567014,-1
650,0.0110718870346598,0,0.452201654887132,-1
651,0.0670949321912919,0,0.721814942944659,0
652,0.0110718870346598,0,1.81210754804869,-1
653,0.0705035971223022,0,1.28511565604145,8
654,0.0154138012805312,1,0.752668868331365,-1
656,0.0580973129992738,0,0.956786286317389,0
657,0.0561797752808989,0,0.721814942944659,-1
658,0.0110718870346598,0,1.01004643086778,-1
659,0.00743678730788299,0,1.12450328507762,-1
661,0.0515344528083382,0,0.720722672098805,-1
662,0.05859375,0,0.73665145298755,-1
663,0.0670949321912919,0,0.869354261714052,-1
667,0.00743678730788299,0,1.13932324577147,-1
668,0.0556833870225495,1,0.752668868331365,-1
669,0.0627425614489004,0,1.05421671515386,6
673,0.0664634146341463,0,0.838547403219801,-1
674,0.087719298245614,0,1.05977700197215,0
679,0.0735735735735736,1,0.752668868331365,-5
681,0.0154138012805312,1,0.752668868331365,-1
682,0.03125,0,0.99705848109139,-5
686,0.0556833870225495,0,0.847868768287135,8
687,0.0110718870346598,1,0.752668868331365,-1
688,0.00743678730788299,0,0.82138725027709,-1
689,0.0670949321912919,1,0.752668868331365,-1
690,0.05859375,1,0.752668868331365,8
692,0.0627425614489004,0,1.38871905717322,-1
694,0.0750323415265201,0,1.09156509866101,0
695,0.00743678730788299,1,0.752668868331365,-1
697,0.0491803278688525,0,0.73665145298755,0
701,0.0664634146341463,0,1.10044343558602,-3
702,0.0767494356659142,1,0.752668868331365,-6
706,0.0833333333333333,0,1.05421671515386,-10
708,0,0,1.16903483674442,-3
710,0.0154138012805312,0,1.33312116166154,0
712,0.0644728005372733,0,0.784403678696124,-2
714,0.0247706422018349,0,0.99705848109139,-1
715,0.0110718870346598,0,0.738102785321681,-3
717,0.0110718870346598,0,1.15561862567014,-1
718,0.00743678730788299,0,1.07701409977899,-3
720,0.0705035971223022,0,1.64936042309472,-10
725,0.0705035971223022,0,1.11153557356735,-1
726,0.0644728005372733,0,0.696300943410863,8
730,0.00743678730788299,1,0.752668868331365,-1
731,0.085972850678733,0,1.3955557680898,0
732,0.00743678730788299,0,0.752668868331365,0
734,0.0335547011534429,1,0.752668868331365,-1
735,0.00743678730788299,1,0.752668868331365,-1
737,0.0154138012805312,0,0.433379475429058,6
738,0.00743678730788299,0,0.954522296019266,0
740,0.0722361809045226,0,0.672784004055815,-1
741,0.0154138012805312,0,1.2648075116068,-1
746,0.0644728005372733,0,0.740107570255779,-1
748,0.0750323415265201,0,0.92592726180014,-7
753,0.00743678730788299,1,0.752668868331365,6
754,0.0798514391829155,0,0.8944529021486,-11
757,0.0833333333333333,0,0.940065888358267,0
758,0.00743678730788299,0,0.709032684493635,6
759,0.0644728005372733,1,0.752668868331365,6
760,0.0735735735735736,0,0.757195302931238,-1
761,0.0515344528083382,0,0.596419470454768,-1
767,0.0740740740740741,0,0.720722672098805,0
768,0.0767494356659142,1,0.752668868331365,-5
771,0.0664634146341463,1,0.752668868331365,-1
772,0.0670949321912919,0,0.707533919999245,0
775,0.0736263736263736,0,0.670021338345455,-2
782,0.0515344528083382,0,1.95740705739098,-3
783,0.0494994438264739,0,1.0475062893763,0
784,0.0664634146341463,0,0.709032684493635,4
785,0.0110718870346598,0,0.806299834101909,8
787,0.00743678730788299,1,0.752668868331365,-1
789,0.00743678730788299,0,1.37472148133114,-1
790,0.00743678730788299,0,1.4701388917389,-1
791,0.0247706422018349,0,1.06810710052129,-1
792,0.0335547011534429,0,0.707533919999245,-1
793,0.00743678730788299,1,0.752668868331365,-3
795,0.0645161290322581,0,1.07701409977899,0
797,0.00743678730788299,0,0.725223005766838,6
798,0.0644728005372733,0,0.73665145298755,0
799,0.085972850678733,0,1.40886421859448,-10
800,0.00743678730788299,0,0.754637751263925,6
806,0.0110718870346598,1,0.752668868331365,-1
807,0.0110718870346598,0,0.858152904705528,-1
808,0.00743678730788299,0,0.830396022937942,6
811,0.00743678730788299,0,0.740107570255779,6
812,0.0833333333333333,0,0.740107570255779,6
813,0.00743678730788299,0,2.01742660739473,-1
814,0.05859375,1,0.752668868331365,-1
815,0.0740740740740741,0,1.11145042612074,0
816,0.00743678730788299,0,1.10030909645938,-1
818,0.0776053215077605,1,0.752668868331365,8
820,0.0740740740740741,0,1.25541155501461,-8
822,0.0384615384615385,0,1.02114130413977,0
823,0.0705035971223022,0,0.99705848109139,-1
827,0.05859375,0,0.706452275768158,-1
828,0.0725604670558799,0,1.12450328507762,0
829,0.00743678730788299,1,0.752668868331365,-1
834,0.0666666666666667,0,0.648928863946229,0
835,0.0515344528083382,0,0.672784004055815,0
836,0.05859375,0,1.15561862567014,8
838,0.00743678730788299,0,0.72094525201183,-1
846,0.0515344528083382,0,0.69395344867481,6
847,0.0690978886756238,0,0.582615184483073,0
849,0.085972850678733,0,0.751565783006136,0
850,0.00743678730788299,0,0.578276273844219,-1
851,0.0556833870225495,0,1.07701409977899,-1
852,0.0110718870346598,0,0.970465364524639,6
857,0.00743678730788299,0,0.869354261714052,-1
858,0.00743678730788299,0,1.0399399817594,-1
859,0.0154138012805312,0,0.92592726180014,-1
860,0.0705035971223022,0,1.05421671515386,-1
862,0.0918079096045198,0,1.22305381831375,0
863,0.0384615384615385,0,1.35515220136082,-1
864,0.0556833870225495,0,0.779461787758636,-1
868,0.00743678730788299,0,1.03114285716505,-1
869,0.0515344528083382,1,0.752668868331365,-1
877,0.0110718870346598,0,1.25541155501461,-1
878,0.0664634146341463,1,0.752668868331365,6
881,0.0154138012805312,0,2.11892301809157,-1
882,0.00743678730788299,0,0.564867384082285,6
885,0.0828924162257496,0,1.08297786016245,-15
887,0.0154138012805312,0,1.04047413766011,6
888,0.0531400966183575,0,0.912379537520143,-1
889,0.0750323415265201,1,0.752668868331365,0
891,0.00743678730788299,0,0.0736618578830972,0
898,0.00743678730788299,1,0.752668868331365,-1
903,0.0820512820512821,0,6.31212912579074,0
904,0.0627425614489004,0,0.881462460290439,0
906,0.0722361809045226,1,0.752668868331365,-1
907,0.0556833870225495,0,0.677672456555703,-1
908,0.0154138012805312,0,0.555331843267776,-1
909,0.0798514391829155,1,0.752668868331365,8
910,0.00743678730788299,0,0.82138725027709,6
911,0.05859375,0,0.99705848109139,-1
913,0.0110718870346598,0,1.61496020055717,-1
916,0.0154138012805312,0,1.05421671515386,-1
920,0.0571428571428571,0,0.720722672098805,0
924,0.0247706422018349,1,0.752668868331365,-1
925,0.00743678730788299,0,1.49087976203802,-1
927,0.0154138012805312,0,0.757195302931238,-1
928,0.0644728005372733,0,0.956786286317389,0
932,0.0110718870346598,0,1.35515220136082,-1
933,0.0491803278688525,0,0.433379475429058,-9
934,0.085972850678733,0,0.869354261714052,-9
935,0.0644728005372733,0,1.04795100796426,-1
936,0.0494994438264739,0,1.11145042612074,-1
940,0.0664634146341463,0,0.589768926965893,6
942,0.00743678730788299,0,1.44163044966802,8
943,0.00743678730788299,0,0.736024109359835,6
944,0.00743678730788299,0,0.442617498692251,-1
945,0.00743678730788299,0,1.4165643003298,6
948,0.0154138012805312,0,0.45537592174234,6
949,0.0664634146341463,0,0.757195302931238,-1
958,0.00743678730788299,0,0.596471174872273,-1
959,0.0335547011534429,0,0.813359235651571,-3
961,0.0664634146341463,1,0.752668868331365,0
962,0.00743678730788299,1,0.752668868331365,-1
964,0.0736263736263736,0,1.49087976203802,0
965,0.0110718870346598,0,1.21718167212025,-3
967,0.00743678730788299,0,1.09119355379503,-1
968,0.085972850678733,1,0.752668868331365,10
970,0.0494994438264739,0,1.27613731824971,-1
973,0.00743678730788299,0,0.582615184483073,-1
974,0.00743678730788299,0,1.05421671515386,6
976,0.00743678730788299,0,0.725223005766838,-1
977,0.0690978886756238,0,1.17138445656552,0
978,0.00743678730788299,0,0.645721182107448,-3
979,0.0627425614489004,0,0.707533919999245,6
981,0.0154138012805312,0,1.44163044966802,-1
984,0.00743678730788299,0,1.20423497175804,-1
986,0.00743678730788299,0,1.37472148133114,-1
989,0.0384615384615385,0,1.12394610202584,6
990,0.0750323415265201,0,1.06449879922307,8
993,0.00743678730788299,1,0.752668868331365,-1
994,0.0664634146341463,0,1.08297786016245,-1
997,0.00743678730788299,1,0.752668868331365,-1
999,0.0335547011534429,0,1.39951978374639,8
1000,0.0734126984126984,0,1.04047413766011,6
1003,0.00743678730788299,0,0.642529176854625,6
1006,0.085972850678733,0,0.536437690572294,-10
1007,0.0750323415265201,0,0.858152904705528,-1
1008,0,0,0.721814942944659,0
1009,0.0247706422018349,0,0.581527370861107,6
1017,0.00743678730788299,1,0.752668868331365,-1
1018,0.0353982300884956,0,0.557922211301614,8
1019,0.0494994438264739,0,1.79473483712565,8
1020,0.0494994438264739,0,1.07222601008088,-1
1021,0.00743678730788299,0,1.53105370589143,-1
1027,0.0725604670558799,0,1.05421671515386,-3
1030,0.0725604670558799,0,1.48120215588874,-1
1031,0.0247706422018349,0,0.586512953541772,6
1033,0.00743678730788299,0,0.983998970815751,-1
1035,0.0690978886756238,0,0.795989167950238,8
1038,0.085972850678733,0,0.707533919999245,0
1040,0.0494994438264739,1,0.752668868331365,-3
1041,0.0154138012805312,0,1.42965313509946,6
1043,0.00743678730788299,0,0.779461787758636,-1
1044,0.00743678730788299,0,1.7165866461223,-1
1047,0.00743678730788299,0,1.37733802920704,6
1048,0,0,1.53105370589143,-3
1049,0.0335547011534429,0,0.62863151397532,6
1051,0.0740740740740741,0,1.30657396644144,6
1053,0.0335547011534429,0,0.757195302931238,-1
1054,0.0908396946564885,0,1.30657396644144,-11
1056,0.0494994438264739,0,1.10044343558602,-1
1059,0.0666666666666667,0,1.46519447776043,0
1061,0.0515344528083382,1,0.752668868331365,-1
1069,0.0750323415265201,1,0.752668868331365,-1
1071,0.0110718870346598,0,0.593659621713357,-1
1073,0.0828924162257496,1,0.752668868331365,0
1074,0.0798514391829155,1,0.752668868331365,-11
1075,0.0353982300884956,0,2.19096956333404,0
1076,0.00743678730788299,1,0.752668868331365,6
1080,0.0677506775067751,0,0.696062675051066,-6
1083,0.0494994438264739,0,0.565724374464694,6
1084,0.0644728005372733,0,0.940065888358267,-3
1085,0.0110718870346598,1,0.752668868331365,-1
1086,0.0110718870346598,0,0.565724374464694,8
1087,0.0529100529100529,0,0.813359235651571,-11
1088,0.0335547011534429,0,1.06810710052129,-1
1089,0.0110718870346598,1,0.752668868331365,-1
1090,0.0335547011534429,0,0.779461787758636,-1
1091,0.0798514391829155,0,1.40886421859448,6
1092,0.0154138012805312,1,0.752668868331365,-1
1095,0.0736263736263736,0,0.784403678696124,0
1096,0.00743678730788299,0,1.39951978374639,-1
1097,0.00743678730788299,0,1.59102420782886,-1
1098,0.0820512820512821,0,0.735562600825206,-1
1099,0.0247706422018349,0,0.48966440595967,6
1100,0.0734126984126984,1,0.752668868331365,8
1101,0.0335547011534429,0,0.642325887602047,-1
1104,0.0247706422018349,0,0.645721182107448,6
1105,0.0580973129992738,0,1.62094698045991,-1
1108,0.0725604670558799,0,1.12450328507762,-1
1109,0.0110718870346598,0,0.73665145298755,-3
1110,0.00743678730788299,0,1.07701409977899,0
1111,0.00743678730788299,0,0.62141125927851,-1
1115,0.0580973129992738,0,0.470822902164858,8
1117,0.00743678730788299,0,1.42965313509946,-1
1119,0,1,0.752668868331365,0
1122,0.0515344528083382,0,0.760393929016554,-1
1123,0.00743678730788299,0,0.796995581812013,-1
1124,0.0110718870346598,0,1.08403694115796,-1
1125,0.00743678730788299,0,0.784403678696124,-1
1126,0.0725604670558799,1,0.752668868331365,0
1127,0.0154138012805312,1,0.752668868331365,-1
1129,0.00743678730788299,1,0.752668868331365,-1
1131,0.0763888888888889,1,0.752668868331365,0
1133,0.00743678730788299,0,1.10030909645938,6
1134,0.0722361809045226,0,0.764325195611361,6
1136,0.0670949321912919,0,1.54161475953065,6
1137,0.0247706422018349,0,1.59907000795211,-1
1140,0.00743678730788299,0,1.21718167212025,6
1142,0.00743678730788299,0,0.57957600630288,6
1144,0.0740740740740741,0,0.912379537520143,-2
1145,0.00743678730788299,0,0.775352797271448,-1
1147,0.0556833870225495,0,1.51012654078107,-3
1150,0.0908396946564885,0,0.557922211301614,-5
1154,0.00743678730788299,0,0.720722672098805,-1
1156,0.05859375,0,0.858152904705528,6
1158,0.0110718870346598,0,0.784403678696124,-1
1159,0.0154138012805312,0,1.07701409977899,-1
1163,0.0833333333333333,0,1.40886421859448,0
1165,0.0110718870346598,0,0.62141125927851,-1
1166,0.0335547011534429,1,0.752668868331365,-1
1167,0.0627425614489004,1,0.752668868331365,0
1170,0.00743678730788299,0,1.2648075116068,6
1171,0.0828924162257496,0,0.57957600630288,-6
1172,0.00743678730788299,0,1.38871905717322,-1
1173,0.0154138012805312,0,1.45142383821043,-1
1175,0.00743678730788299,1,0.752668868331365,0
1179,0.00743678730788299,0,1.08297786016245,6
